시도교육청,교육지원청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,학교특성,분교여부,설립유형,주야구분,개교기념일,설립일,법정동코드,주소내역,상세주소내역,우편번호,학교도로명 우편번호,학교도로명 주소,학교도로명 상세주소,위도,경도,전화번호,팩스번호,홈페이지 주소,남녀공학 구분,폐교여부,폐교일자,휴교여부
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001399,감천중학교,03,공립,,N,단설,주간,19821217,19821217,2638010800,부산광역시 사하구 감천1동,632-4번지.,604806,49362,부산광역시 사하구 감천로73번길 60,"(감천동, 감천중학교)",35.0930902,128.9999431,051-208-3035,051-208-5194,http://gamcheon.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001400,건국중학교,03,사립,,N,단설,주간,19450411,19450411,2638010300,부산광역시 사하구 하단동,산40번지.,604020,49315,부산광역시 사하구 승학로17번길 76-8,", 건국중학교 (하단동, 건국중.고등학교)",35.10952333,128.9696203,051-291-0067,051-291-0016,http://www.keonkuk.ms.kr,남,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 서구,S020001401,경남중학교,03,공립,,N,단설,주간,19420430,19420430,2614011400,부산광역시 서구 토성동3가 12번지,경남중학교.,602053,49224,부산광역시 서구 까치고개로229번길 7,"(토성동3가, 경남중학교)",35.10093485,129.0204341,051-250-7501,051-256-0957,www.gyeongnam.ms.kr,남,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 영도구,S020001403,남도여자중학교,03,사립,,N,단설,주간,19520313,19520313,2620011300,부산광역시 영도구 신선동2가,102번지.,606052,49071,부산광역시 영도구 남도여중길 130,"(신선동2가,남도여자중학교)",35.08711898,129.0454147,051-413-1619,051-416-3753,http://namdo.ms.kr,녀,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001405,다대중학교,03,공립,,N,단설,주간,19911014,19911014,2638010600,부산광역시 사하구 다대동   945번지,다대중학교.,604050,49494,부산광역시 사하구 다대로554번길 33,", 다대중학교 (다대동)",35.05745176,128.9683423,051-260-6500,051-262-5806,http://dadae.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001406,다선중학교,03,공립,,N,단설,주간,19970301,19970301,2638010600,부산광역시 사하구 다대1동 1549-3,다선중학교.,604820,49501,부산광역시 사하구 다대낙조2길 36,"(다대동, 다선중학교)",35.05250521,128.9639451,051-209-0500,051-209-0519,http://dasun.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001407,다송중학교,03,공립,,N,단설,주간,19930220,19930220,2638010600,부산광역시 사하구 다대동,95번지 다송중학교.,604821,49516,부산광역시 사하구 다송로 55,"(다대동, 다송중학교)",35.06400272,128.9844188,051-264-7650,051-265-1814,http://www.dasong.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001408,대동중학교,03,사립,,N,단설,주간,19490311,19490311,2638010400,부산광역시 사하구 신평동,대동중학교.,604836,49397,부산광역시 사하구 을숙도대로709번길 27,"(신평동,대동중학교)",35.08719041,128.9834193,051-292-5120,051-207-1263,http://dd.ms.kr/,남,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 서구,S020001409,대신여자중학교,03,사립,,N,단설,주간,19650504,19641205,2614010200,부산광역시 서구 동대신동2가   87-9,대신여자중학교.,602810,49215,부산광역시 서구 보동길 268,"(동대신동2가,대신여자중학교)",35.11360374,129.0245284,051-248-1812,051-242-4393,http://www.daesin-g.ms.kr,녀,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 영도구,S020001412,동삼중학교,03,공립,,N,단설,주간,19821227,19821227,2620012100,부산광역시 영도구 동삼동,331-41.,606808,49106,부산광역시 영도구 와치로 259,"(동삼동, 동삼중학교)",35.0758398,129.069093,051-400-1304,051-405-3208,http://dongsam.ms.kr,남녀공학,Y,20190301,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001413,동주여자중학교,03,사립,,N,단설,주간,19190426,19190426,2638010100,부산광역시 사하구 괴정동,380-1.,604082,49352,부산광역시 사하구 사리로8번길 28,"(괴정동, 동주여자중학교)",35.10073359,129.0013887,051-207-3964,051-207-3969,http://dong-ju.ms.kr,녀,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 영도구,S020001416,부산남중학교,03,공립,,N,단설,주간,19520420,19511219,2620010600,부산광역시 영도구 남항동2가,231번지.,606802,49055,부산광역시 영도구 절영로73번길 7,"(남항동2가,부산남중학교)",35.08821556,129.0402365,051-792-1101,051-416-3117,www.namjung.ms.kr,남,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 서구,S020001417,부산대신중학교,03,공립,,N,단설,주간,19510920,19510831,2614010600,부산광역시 서구 서대신동3가,1,602093,49203,부산광역시 서구 대신로109번길 10,"(서대신동3가, 부산대신중학교)",35.11829842,129.0134135,051-240-1400,051-248-1172,http://www.daesin.ms.kr,남,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001418,당리중학교,03,공립,,N,단설,주간,19670908,19670908,2638010200,부산광역시 사하구 당리동   438-1번지,부산당리중학교.,604831,49345,부산광역시 사하구 낙동대로356번길 22,(당리동),35.10235294,128.9804925,051-200-2212,051-205-8808,http://dangni.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 서구,S020001420,부산여자중학교,03,공립,,N,단설,주간,19451001,19451001,2614010600,부산광역시 서구 서대신동3가,60번지 부산여자중학교.,602821,49202,부산광역시 서구 보수대로 282-23,"(서대신동3가, 부산여자중학교)",35.12041597,129.0146195,051-240-0910,051-248-1944,http://busan-gm.ms.kr,녀,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 영도구,S020001421,부산영선중학교,03,공립,,N,단설,주간,19530501,19530501,2620011400,부산광역시 영도구 신선동3가,8,606053,49072,부산광역시 영도구 영상길 83,", 부산영선중학교 (신선동3가)",35.08554253,129.0448447,051-413-5607,051-418-7317,http://yeongseon.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 서구,S020001423,부산중앙여자중학교,03,공립,,N,단설,주간,19600311,19600311,2614010600,부산광역시 서구 서대신동3가   166-3,부산중앙여자중학교.,602823,49209,부산광역시 서구 대신로 59-32,"(서대신동3가, 중앙여자중학교)",35.11661049,129.011082,051-255-0750,051-255-1072,http://jungang-gm.ms.kr,녀,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001425,사하중학교,03,공립,,N,단설,주간,19700113,19700113,2638010100,부산광역시 사하구 괴정4동   1091-1,사하중학교.,604813,49344,부산광역시 사하구 낙동대로302번길 35,"(괴정동,사하중학교)",35.102219,128.9825113,051-602-0102,051-602-0115,http://saha.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001426,삼성중학교,03,사립,,N,단설,주간,19540305,19540305,2638010800,부산광역시 사하구 감천동,산8-1번지 삼성중학교.,604071,49362,부산광역시 사하구 감천로43번길 45-2,"(감천동,삼성중학교)",35.09454792,128.9990928,051-960-0502,051-208-5323,http://samsung.ms.kr,남,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 서구,S020001429,송도중학교,03,사립,,N,단설,주간,19530701,19530701,2614012300,부산광역시 서구 남부민동,611-1.,602806,49263,부산광역시 서구 해양로 15,(남부민동),35.08286869,129.0224485,051-248-3723,051-248-3725,http://songdo.ms.kr,남,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 영도구,S020001430,신선중학교,03,공립,,N,단설,주간,19700129,19700129,2620011400,부산광역시 영도구 신선동3가,신선중학교.,606053,49082,부산광역시 영도구 복지관길 40,"(신선동3가, 신선중학교)",35.08073933,129.0455887,051-600-1500,051-600-1514,http://shinseon.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 서구,S020001431,알로이시오중학교,03,사립,,N,단설,주간,19740227,19740227,2614012400,부산광역시 서구 암남동,알로이시오중학교.,602830,602830,부산광역시 서구 감천로 237,"(암남동,마리아 수녀회)",35.08242803,129.0140575,051-248-5350,051-245-2616,http://www.aloysius.ms.kr/,남녀공학,Y,20150301,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001432,영남중학교,03,사립,,N,단설,주간,19520626,19520626,2638010500,부산 사하구 장림동 산,48,604845,49511,부산광역시 사하구 다대로277번길 100,"(장림동, 영남중학교)",35.07494406,128.9819389,051-265-4335,051-265-4305,http://www.yn.ms.kr/,남,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 영도구,S020001434,영도제일중학교,03,공립,,N,단설,주간,19940301,19940301,2620012100,부산광역시 영도구 동삼1동,510-5.,606809,49106,부산광역시 영도구 중리로 64,", 영도제일중학교 (동삼동, 영도중학교)",35.0773939,129.0687056,051-404-5493,051-404-5492,http://yeongdo-jeil.ms.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001436,장림여자중학교,03,공립,,N,단설,주간,19860108,19860108,2638010500,부산광역시 사하구 장림2동   60번지,장림여자중학교.,604840,49510,부산광역시 사하구 두송로 64,"(장림동,장림여자중학교)",35.07857579,128.9813909,051-260-4203,051-263-1793,http://janglim.ms.kr,녀,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001437,장평중학교,03,공립,,N,단설,주간,19811228,19811228,2638010800,부산광역시 사하구 감천1동 824-11,장평중학교.,604806,49361,부산광역시 사하구 사하로 134-1,(감천동),35.09402864,128.9944004,051-291-0617,051-207-4175,http://bsjp.ms.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 서구,S020001439,초장중학교,03,공립,,N,단설,주간,19840107,19840107,2614011900,부산광역시 서구 초장동   75-56,초장중학교.,602836,49250,부산광역시 서구 해돋이로 205,"(초장동, 초장중학교)",35.09489428,129.0178903,051-242-1412,051-253-2306,http://chojang.ms.kr/,남,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 영도구,S020001441,태종대중학교,03,공립,,N,단설,주간,19741221,19741221,2620012100,부산광역시 영도구 동삼동   523-1,태종대중학교.,606080,49113,부산광역시 영도구 함지로79번길 9,"(동삼동,태종대중학교)",35.07357104,129.0640052,051-400-2700,051-400-2725,http://www.taejongdae.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001443,하남중학교,03,공립,,N,단설,주간,19930220,19930220,2638010300,부산광역시 사하구 하단1동,1181-2 하남중학교.,604858,49429,부산광역시 사하구 하신번영로 206,", 하남중학교 (하단동, 하남중학교)",35.09960246,128.958982,051-790-8400,051-790-8408,http://www.hanam.ms.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,S020001444,하단중학교,03,공립,,N,단설,주간,19810117,19810117,2638010300,부산광역시 사하구 하단동,하단중학교.,604851,49304,부산광역시 사하구 하신번영로380번길 88,"(하단동, 하단중학교)",35.11120112,128.9601853,051-719-6300,051-719-6377,www.hadan.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시서부교육지원청,부산광역시 영도구,S020001445,해동중학교,03,사립,,N,단설,주간,19460408,19460408,2620012100,부산 영도구 동삼동,산 57.,606080,49123,부산광역시 영도구 절영로490번길 8-22,"(동삼동, 해동중학교)",35.06967576,129.0696332,051-400-2300,051-403-7644,www.haedong.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001620,광안중학교,03,공립,,N,단설,주간,19800409,19800409,2650010400,부산광역시 수영구 광안동,977-1번지.,48237,48237,부산광역시 수영구 연수로310번길 127,", 광안중학교 (광안동)",35.16797349,129.1052599,051-750-3102,051-750-3103,http://gwangan.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 기장군,S020001621,기장중학교,03,공립,,N,단설,주간,19540722,19540531,2671025026,부산광역시 기장군 기장읍 대라리,40,619903,46065,부산광역시 기장군 기장읍 읍내로 120,", 기장중학교 (기장읍)",35.24418976,129.2175805,051-709-3801,051-722-4294,http://www.gijang.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001622,동백중학교,03,공립,,N,단설,주간,19880106,19880106,2635010600,부산광역시 해운대구 중1동 750-10,동백중학교.,612846,48103,부산광역시 해운대구 좌동순환로468번가길 97,"(중동,동백중학교)",35.16579424,129.1743218,051-740-2300,051-731-3205,http://tongbaek.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001623,동수영중학교,03,사립,,N,단설,주간,19700915,19700113,2650010400,부산광역시 수영구 광안동,동수영중학교.,613101,48245,부산광역시 수영구 광서로 74,"(광안동, 동수영중학교)",35.16487096,129.1040594,051-752-0046,051-751-9674,http://dsuyoung.ms.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001624,동아중학교,03,사립,,N,단설,주간,19451101,19451101,2650010400,부산광역시 수영구 광안동,동아중학교.,613104,48259,부산광역시 수영구 호암로 55,"(광안동, 동아중학교)",35.15685557,129.1069923,051-792-1000,051-792-1045,http://school.busanedu.net/dong-a-m,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001626,망미중학교,03,공립,,N,단설,주간,19820305,19820305,2650010100,부산광역시 수영구 망미1동   952-2,망미중학교.,613824,48200,부산광역시 수영구 망미배산로 102,"(망미동,망미중학교)",35.17582639,129.0978718,051-750-0700,051-750-0799,http://www.mangmi.ms.kr,남녀공학,N,,N
